id;span_text;raw_output;pred_label;true_label;confidence;rationale
566;Now shipping Dave with his bro? I get people being;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain conflictual language, profanity, or targeted insults.
1313;you, not just the gorgeous uncut dick and great tracks;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('dick') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('dick') without targeting a specific entity.
50;It sucks im crawling deeper into my depression and I;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains phrases related to mental health struggles and feelings of being trapped, which can be considered conflictual.""
}";2;0;MEDIUM;The span_text contains phrases related to mental health struggles and feelings of being trapped, which can be considered conflictual.
235;rn Bc of the dumbasss fucken ice means I am;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fucken') without targeting a specific entity, which aligns with the UNHARMFUL_PROFANITY label.""
}";1;1;HIGH;The span_text contains profanity ('fucken') without targeting a specific entity, which aligns with the UNHARMFUL_PROFANITY label.
1058;@user @DevinNunes @SteveScalise @SenHawleyPress You fucking guys having fun today?;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fucking') without targeting a specific entity, thus it is classified as UNHARMFUL_PROFANITY.""
}";1;2;HIGH;The span_text contains profanity ('fucking') without targeting a specific entity, thus it is classified as UNHARMFUL_PROFANITY.
366;Just retweeted and donated Mika! I'm so so sorry that;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain conflictual language, profanity, or targeted insults.
1532;ong even if they have a dirty stanky musty pussy;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('stanky musty pussy') without a targeted insult.""
}";1;1;HIGH;The span_text contains profanity ('stanky musty pussy') without a targeted insult.
568;between your delicious shaved pussy lips and your tight asshole;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity, specifically a reference to genitalia, which is classified as UNHARMFUL_PROFANITY due to its explicit nature.""
}";1;1;HIGH;The span_text contains profanity, specifically a reference to genitalia, which is classified as UNHARMFUL_PROFANITY due to its explicit nature.
979;Sky have manipulated false outrage towards the referee for making;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a targeted attack ('manipulated false outrage') towards a specific entity ('the referee'), which is a form of conflictual language.""
}";2;2;MEDIUM;The span_text contains a targeted attack ('manipulated false outrage') towards a specific entity ('the referee'), which is a form of conflictual language.
1752;i have to watch timothee shamalamadingdong play before we can;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains no conflictual language, excessive profanity, or targeted insults.""
}";0;2;HIGH;The span_text contains no conflictual language, excessive profanity, or targeted insults.
100;I went private as a very kind relative helped with;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
372;wan na know what these mfkas on my tL r;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('mfkas', 'tL') without a targeted insult.""
}";1;1;HIGH;The span_text contains profanity ('mfkas', 'tL') without a targeted insult.
964;@user @user @TPM Shit, even the look on his face;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of profanity ('Shit') in the span_text, without any targeted insult or slur, justifies this classification.""
}";1;1;HIGH;The presence of profanity ('Shit') in the span_text, without any targeted insult or slur, justifies this classification.
310;Grown mufuckas out here wearing designer belts and can't pay;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('mufucka') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('mufucka') without targeting a specific entity.
1570;jerkoffs posting positive shit about Putin are fucking traitors. Period.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insult and attack based on political opinion, specifically labeling people as 'traitors'.""
}";2;2;HIGH;The span_text contains targeted insult and attack based on political opinion, specifically labeling people as 'traitors'.
534;@JustinTrudeau @jkenney @RachelNotley Omg I tuned into CBC's coverage of;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults. It appears to be a tweet with a neutral tone, mentioning Canadian politicians and a news source.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults. It appears to be a tweet with a neutral tone, mentioning Canadian politicians and a news source.
1632;Goddamn I love that facefuck leglock image too much. Too;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('goddamn' and 'facefuck') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('goddamn' and 'facefuck') without targeting a specific entity.
1355;the stores unless I HAVE to. Cause fuckkkk that. 🥴;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains excessive profanity ('fuckkkk') which is not directed towards a specific entity.""
}";1;1;HIGH;The span contains excessive profanity ('fuckkkk') which is not directed towards a specific entity.
1768;My new coworker is too damn angry to be working;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains profanity ('damn') which is not directed towards a specific entity.""
}";1;2;MEDIUM;The span_text contains profanity ('damn') which is not directed towards a specific entity.
579;I am sincerely not trying to call anyone out with;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
1624;Fuck off, Grassley. What the fuck are you going on;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains excessive profanity ('Fuck off', 'What the fuck') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains excessive profanity ('Fuck off', 'What the fuck') without targeting a specific entity.
1086;you're little, you've been measured and found lacking!! Ooh You;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('you're little'), which is directed at a specific entity, making it conflictual.""
}";2;2;HIGH;The span_text contains a targeted insult ('you're little'), which is directed at a specific entity, making it conflictual.
1075;@dcexaminer @tedcruz He was a bigot racist prick who didn't;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language towards a specific individual ('bigot', 'racist', 'prick') which is considered conflictual.""
}";2;2;HIGH;The span_text contains targeted derogatory language towards a specific individual ('bigot', 'racist', 'prick') which is considered conflictual.
1498;try. Stop sucking your daddys titty. Go FCUKING educate yourself,;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with derogatory language towards a family member, which is a form of conflictual language.""
}";2;2;HIGH;The span contains a targeted insult with derogatory language towards a family member, which is a form of conflictual language.
260;Yassssss lmaoooooooo I can't wait until you chime in 😩😩😩😂😂😂😂😂;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, excessive profanity, or targeted insults. It appears to be an enthusiastic and playful message with emojis.""
}";0;0;HIGH;The span_text does not contain conflictual language, excessive profanity, or targeted insults. It appears to be an enthusiastic and playful message with emojis.
883;sessions and all the PB fucktards just milled around the;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fucktards') without targeting a specific entity, which aligns with the UNHARMFUL_PROFANITY label.""
}";1;1;HIGH;The span_text contains profanity ('fucktards') without targeting a specific entity, which aligns with the UNHARMFUL_PROFANITY label.
1456;whole thing just shows how fucked our',''metrics',''' of a healthy;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('fucked') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('fucked') without targeting a specific entity.
114;LOT lip on that Gourmet pussy, I'd like to suck;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity, specifically the phrase 'pussy', which is a derogatory term for female genitalia.""
}";1;1;HIGH;The span contains profanity, specifically the phrase 'pussy', which is a derogatory term for female genitalia.
1223;@user you self serving robbing bastards. Stealing food from hungry;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted conflictual language with phrases 'robbing bastards' and 'Stealing food from hungry' implying attack based on protected categories.""
}";2;1;HIGH;The span_text contains targeted conflictual language with phrases 'robbing bastards' and 'Stealing food from hungry' implying attack based on protected categories.
1574;"Available my 1on1 cumshow & Tg channel dme on telegram;";"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""Presence of profanity in the span_text, specifically 'cumshow' and 'dme' which are considered profane.""
}";1;1;MEDIUM;Presence of profanity in the span_text, specifically 'cumshow' and 'dme' which are considered profane.
1042;@MrAndyNgo the 'toughest' niggas really be the pussiest ones 🤦🏽\u200d♂️;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted slur ('niggas') directed at a specific individual (@MrAndyNgo), which is an attack based on a protected category.""
}";2;2;HIGH;The span_text contains a targeted slur ('niggas') directed at a specific individual (@MrAndyNgo), which is an attack based on a protected category.
255;fckerberg is removing all references from fakebook to his 6.3;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fckerberg') which matches the UNHARMFUL_PROFANITY label.""
}";1;2;HIGH;The span_text contains profanity ('fckerberg') which matches the UNHARMFUL_PROFANITY label.
167;With this stupid, depressing Chelsea game. We will be eliminated;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('We will be eliminated') which is directed at a specific entity (Chelsea), indicating conflictual language.""
}";2;0;HIGH;The span_text contains a targeted insult ('We will be eliminated') which is directed at a specific entity (Chelsea), indicating conflictual language.
1727;Dave. Seriously' 'Yeah what?' 'We're sucking dick' 'Eh? What? Where';"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('sucking dick') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('sucking dick') without targeting a specific entity.
1539;honest) * ngl (not gon na lie) mf (motherfvcker/my followers);"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('mf' is a profane term) without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('mf' is a profane term) without targeting a specific entity.
1499;facefucked a belt sander you fat tub of monkey shit;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insults based on physical appearance ('you fat tub') and a derogatory term for a person of color ('monkey').""
}";2;2;HIGH;The span_text contains targeted insults based on physical appearance ('you fat tub') and a derogatory term for a person of color ('monkey').
896;Wow your so hot and that dick is pure perfection;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted language towards a protected category ('hot' and 'dick' are used in a derogatory manner), which is considered conflictual.""
}";2;1;HIGH;The span_text contains targeted language towards a protected category ('hot' and 'dick' are used in a derogatory manner), which is considered conflictual.
47;racist ppl out and calling Candace owens a cunt 😬;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted conflictual language, specifically the phrase 'calling Candace owens a cunt', which is an attack based on a protected category.""
}";2;1;HIGH;The span_text contains targeted conflictual language, specifically the phrase 'calling Candace owens a cunt', which is an attack based on a protected category.
936;headlines when loser Trump is finally called to Hell by;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards a specific entity ('loser Trump') and a reference to a religious concept ('called to Hell'), which is considered conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult towards a specific entity ('loser Trump') and a reference to a religious concept ('called to Hell'), which is considered conflictual language.
779;be referred to as whores and sluts but their male;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insults towards a specific group of people, referring to them as 'whores and sluts', which is a clear example of conflictual language.""
}";2;1;HIGH;The span_text contains targeted insults towards a specific group of people, referring to them as 'whores and sluts', which is a clear example of conflictual language.
191;up and down, loving the taste of his cock. 'Mmmph.~';"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains explicit profanity ('cock') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains explicit profanity ('cock') without targeting a specific entity.
83;'Sup' he Snapchats me, with 3 videos of him cumming;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains explicit profanity, specifically the phrase 'cumming', which is a strong indication of UNHARMFUL_PROFANITY.""
}";1;2;HIGH;The span_text contains explicit profanity, specifically the phrase 'cumming', which is a strong indication of UNHARMFUL_PROFANITY.
10;I took acetaminophen and feel like Advil falls into the;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or slurs, and does not express a targeted insult.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or slurs, and does not express a targeted insult.
465;sometimes it physically pains me to hold back my sarcastic;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a statement about holding back sarcastic comments, which is not inherently conflictual, profane, or targeted. It does not contain any explicit phrases or patterns that would justify a higher label.""
}";0;0;HIGH;The span_text contains a statement about holding back sarcastic comments, which is not inherently conflictual, profane, or targeted. It does not contain any explicit phrases or patterns that would justify a higher label.
1435;@user Raw vegans set the culture back with a lot;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards a specific group ('Raw vegans') which is considered conflictual.""
}";2;2;HIGH;The span_text contains a targeted insult towards a specific group ('Raw vegans') which is considered conflictual.
44;@GaryLineker @piersmorgan Not when u are a bully! In a;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains conflictual language with an attack based on a protected category ('bully').""
}";2;0;HIGH;The span_text contains conflictual language with an attack based on a protected category ('bully').
1055;and the finger points at fatties putting the NHS under;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult at 'fatties', which is a derogatory term for people with obesity, and implies blame for the NHS's issues.""
}";2;2;HIGH;The span_text contains a targeted insult at 'fatties', which is a derogatory term for people with obesity, and implies blame for the NHS's issues.
1207;guy in both pictures both are ugly bald fat bastards;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insults based on physical appearance, specifically 'ugly', 'bald', and 'fat', which are considered conflictual language.""
}";2;2;HIGH;The span_text contains targeted insults based on physical appearance, specifically 'ugly', 'bald', and 'fat', which are considered conflictual language.
429;try to beat the shit out of you and this;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('shit') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('shit') without targeting a specific entity.
873;@user The fucking imbecile is trying to make the fact;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('fucking', 'imbecile') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('fucking', 'imbecile') without targeting a specific entity.
144;anything remotely close to the shit schlatt's done and it's;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""Presence of profanity ('shit') in the span_text""
}";1;1;MEDIUM;Presence of profanity ('shit') in the span_text
1146;@user @user @FoxNews So ignorant. Maybe he had mental issues.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('So ignorant') and a derogatory comment ('he had mental issues') which is directed at a specific entity (@FoxNews).""
}";2;2;HIGH;The span_text contains a targeted insult ('So ignorant') and a derogatory comment ('he had mental issues') which is directed at a specific entity (@FoxNews).
1718;instead I got the amerimutt wigger accent and am a;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the term 'wigger' is a racial slur, which is considered conflictual language.""
}";2;2;HIGH;The presence of the term 'wigger' is a racial slur, which is considered conflictual language.
341;ways can you twist your delusional views on the results;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains language attacking someone's views, which is a targeted insult.""
}";2;2;HIGH;The span_text contains language attacking someone's views, which is a targeted insult.
418;Menger's pessimism on the economic future of Europe infected the;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, slur, or targeted insult.
1823;uni'stafes', overseas students. But no. He aint a PM's' arsewipe.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted derogatory language towards a protected category (PM's arsewipe), which is an attack based on a specific entity.""
}";2;2;HIGH;The span contains targeted derogatory language towards a protected category (PM's arsewipe), which is an attack based on a specific entity.
751;of $ $, and paid taxes to mitigate Texas mistakes.;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults. The mention of 'mistakes' is a general statement and does not target a specific entity.""
}";0;2;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults. The mention of 'mistakes' is a general statement and does not target a specific entity.
435;Old N.Y. Chucky one of the biggest POS in the;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of profanity ('POS') in the span_text, without any targeted insult or slur, justifies the label of UNHARMFUL_PROFANITY.""
}";1;2;HIGH;The presence of profanity ('POS') in the span_text, without any targeted insult or slur, justifies the label of UNHARMFUL_PROFANITY.
1162;' och arselicker like our St Gladys the Golden Poo;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity (' arselicker' and 'Poo') without targeting a specific entity.""
}";1;2;HIGH;The span_text contains profanity (' arselicker' and 'Poo') without targeting a specific entity.
108;why do you have to be legal to send me;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain conflictual language, excessive profanity, or targeted insults.
34;@JGODYT Last night after a depressing session of warzone i;"{
  ""label"": ""NONE"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a casual conversation about a gaming session, mentioning a depressing experience, but does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;MEDIUM;The span_text contains a casual conversation about a gaming session, mentioning a depressing experience, but does not contain any conflictual language, excessive profanity, or targeted insults.
196;For sure, some of this broccoli's' pretty bitter. I was;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, excessive profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, excessive profanity, or targeted insults.
1467;quite sure lucky bastard or clever bastard, Red quick get;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('bastard') without targeting a specific entity.""
}";1;1;HIGH;The span contains profanity ('bastard') without targeting a specific entity.
7;Hey Kunal! We are sorry to hear on your trouble.;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
284;5 stages of grief but reordered. Ranboo's character responds to;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
827;me for being a real nigga 🤷🏾\u200d♂️ its like y'all;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a racial slur ('nigga'), which is a targeted attack based on protected categories.""
}";2;1;HIGH;The span_text contains a racial slur ('nigga'), which is a targeted attack based on protected categories.
564;ᅠ ⠀⠀⠀⠀⠀ Hand holding the Aramasa, crimson and emerald optics;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains descriptive language without any conflictual, profane, or targeted insult elements.""
}";0;0;HIGH;The span_text contains descriptive language without any conflictual, profane, or targeted insult elements.
1508;@user bite my motherfcker, that's' how i feel about that.;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('bite my motherfcker') which implies conflictual language.""
}";2;2;HIGH;The span_text contains a targeted insult ('bite my motherfcker') which implies conflictual language.
797;6 are hurting like a bxtch rn. that is all;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('bxtch') without targeting a specific entity.""
}";1;1;HIGH;The span_text contains profanity ('bxtch') without targeting a specific entity.
772;the environment for a literal fucking jpeg you absolute clowns;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains profanity ('fucking') without targeting a specific entity.""
}";1;2;HIGH;The span contains profanity ('fucking') without targeting a specific entity.
1988;my family to be going around telling my business? dicksuckers;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('dicksuckers') without targeting a specific entity, which aligns with the UNHARMFUL_PROFANITY label.""
}";1;2;HIGH;The span_text contains profanity ('dicksuckers') without targeting a specific entity, which aligns with the UNHARMFUL_PROFANITY label.
683;is only one of a few fucking idiots in Georgia;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the profane word 'fucking' in the span_text, without any targeted insult or slur, justifies the classification as UNHARMFUL_PROFANITY.""
}";1;1;HIGH;The presence of the profane word 'fucking' in the span_text, without any targeted insult or slur, justifies the classification as UNHARMFUL_PROFANITY.
253;yeah, im just kinda sad cuz it was my fault;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text expresses a personal feeling of guilt and sadness, without any conflictual or profane language.""
}";0;0;HIGH;The span_text expresses a personal feeling of guilt and sadness, without any conflictual or profane language.
1438;@user She's a horrible cunt!;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains profanity ('cunt') without being directed towards a specific entity.""
}";1;2;HIGH;The span_text contains profanity ('cunt') without being directed towards a specific entity.
1158;exercising and not being a fat ass? Wouldn't those things;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span contains profanity ('ass') but does not target a specific entity.""
}";1;2;MEDIUM;The span contains profanity ('ass') but does not target a specific entity.
203;P Hey He is strong mentally physically and emotionally DESERVING;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any conflictual language, profanity, or targeted insults.
46;this person being a racist asshole during black history month?;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack based on protected category (race) and derogatory language ('racist asshole').""
}";2;1;HIGH;The span_text contains a targeted attack based on protected category (race) and derogatory language ('racist asshole').
460;i guess he only peed inside the travel box the;"{
  ""label"": ""NONE"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit conflictual language, profanity, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit conflictual language, profanity, or targeted insults.
1291;@user @user r/singlemoms must be so depressing. 'How do I;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a statement that implies a negative stereotype about single mothers, which is a protected category.""
}";2;2;MEDIUM;The span_text contains a statement that implies a negative stereotype about single mothers, which is a protected category.
193;my part. Even if it fucking kills me.' She knew;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span contains profanity ('fucking') which is not directed towards a specific entity.""
}";1;1;MEDIUM;The span contains profanity ('fucking') which is not directed towards a specific entity.
1662;gon na be on his bingo card but surprise mutherfucker!;"{
  ""label"": ""UNHARMFUL_PROFANITY"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of profanity in the span_text, specifically the word 'mutherfucker', justifies this classification.""
}";1;1;HIGH;The presence of profanity in the span_text, specifically the word 'mutherfucker', justifies this classification.
447;b/c The Netherlands prefers psychosomatic quackery over actual science and;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack based on a protected category ('The Netherlands'), which is a characteristic of conflictual language.""
}";2;2;HIGH;The span_text contains a targeted attack based on a protected category ('The Netherlands'), which is a characteristic of conflictual language.
514;Um no Demorats are going to steal this election too;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards a protected category ('Demorats') which implies a conflictual tone.""
}";2;2;HIGH;The span_text contains a targeted insult towards a protected category ('Demorats') which implies a conflictual tone.
613;see it ． ⠀⠀ㅤ❛ ㅤYour asshole is next ．Stay away;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted threat ('Your asshole is next') and a warning to stay away, indicating conflictual language.""
}";2;1;HIGH;The span_text contains a targeted threat ('Your asshole is next') and a warning to stay away, indicating conflictual language.
54;Blinks and rosies, armys accounts are giving hatred to the;"{
  ""label"": ""CONFLICTUAL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains language that implies hatred towards a specific entity ('armys accounts'), which is a targeted attack.""
}";2;0;MEDIUM;The span_text contains language that implies hatred towards a specific entity ('armys accounts'), which is a targeted attack.
