id;span_text;raw_output;pred_label;true_label;confidence;rationale
505;age only to take it away? Let me nap goddammit.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted profanity ('goddammit') and a threat ('take it away'), which is considered conflictual language.""
}";1;0;HIGH;The span contains targeted profanity ('goddammit') and a threat ('take it away'), which is considered conflictual language.
1104;you for the spineless, soulless, snivelling sycophant that you are.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insult with explicit phrases such as 'sycophant', which is an attack on the person's character and implies a lack of courage or principle.""
}";1;1;HIGH;The span_text contains targeted insult with explicit phrases such as 'sycophant', which is an attack on the person's character and implies a lack of courage or principle.
128;@drmistercody Rogan's entire shtick is giving a soapbox to the;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack on a protected category ('Rogan's entire shtick is giving a soapbox to the'), which is a form of conflictual language.""
}";1;0;HIGH;The span_text contains a targeted attack on a protected category ('Rogan's entire shtick is giving a soapbox to the'), which is a form of conflictual language.
45;@BeckyQuick U made gt points in chat w/ @megtirrell But;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful content or protected categories mentioned in the span_text.""
}";0;0;HIGH;No explicit harmful content or protected categories mentioned in the span_text.
969;@user What a desperate tosser....;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('desperate tosser') directed at the user.""
}";1;0;HIGH;The span_text contains a targeted insult ('desperate tosser') directed at the user.
1482;@user Whats the word for wigger but for ppl who;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The term 'wigger' is a pejorative slang word used to describe a white person who adopts the culture, mannerisms, and speech of African Americans, which is considered a targeted insult and conflictual language.""
}";1;1;HIGH;The term 'wigger' is a pejorative slang word used to describe a white person who adopts the culture, mannerisms, and speech of African Americans, which is considered a targeted insult and conflictual language.
988;worse—but he knows the bloodsucking bastard who stole her. His;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult ('bloodsucking bastard') which is a form of conflictual language.""
}";1;0;HIGH;The span contains a targeted insult ('bloodsucking bastard') which is a form of conflictual language.
1480;comments implying that her bringing up race is the only;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains comments implying race-based discrimination, which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains comments implying race-based discrimination, which is a form of conflictual language.
601;worry? NO!! I shaved that shit off and started working;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted profanity ('shit'), which is a form of aggressive language.""
}";1;0;HIGH;The span_text contains targeted profanity ('shit'), which is a form of aggressive language.
1373;I'm happy with the peasants holding up a random wall;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, excessive profanity, slurs, or targeted insults.""
}";0;1;HIGH;The span_text does not contain any explicit harmful content, excessive profanity, slurs, or targeted insults.
59;Not being able to make friends irl is like ok;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
203;P Hey He is strong mentally physically and emotionally DESERVING;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
629;cool as it gets' He's' definitely a really cool motherfucker.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with derogatory language ('motherfucker').""
}";1;0;HIGH;The span contains a targeted insult with derogatory language ('motherfucker').
226;smaller my circle the Less muthafuckas know my business 👌🏽👌🏽;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted profanity ('muthafuckas') and derogatory language, indicating conflictual language.""
}";1;0;HIGH;The span_text contains targeted profanity ('muthafuckas') and derogatory language, indicating conflictual language.
33;himself on TV. Cotton ball is another asshole white man.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('asshole white man') which is a form of conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult ('asshole white man') which is a form of conflictual language.
735;that would be unsafe, So fuck off. You cunt. You;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insults ('You cunt') that are considered conflictual language.""
}";1;1;HIGH;The span contains targeted insults ('You cunt') that are considered conflictual language.
160;this tweet was programmed 1 week ago and the predator;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the word 'predator' implies a derogatory or threatening tone, which aligns with conflictual language.""
}";1;0;HIGH;The presence of the word 'predator' implies a derogatory or threatening tone, which aligns with conflictual language.
227;@user Apparently it was a mafucka in Novi lol;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span contains a derogatory racial slur ('m-fucka') and a racial slur ('mafucka') which is considered conflictual language.""
}";1;0;MEDIUM;The span contains a derogatory racial slur ('m-fucka') and a racial slur ('mafucka') which is considered conflictual language.
280;with it. Young people are fags and retarded type deal.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains derogatory terms 'fags' and 'retarded', which are targeted insults based on protected categories.""
}";1;1;HIGH;The span contains derogatory terms 'fags' and 'retarded', which are targeted insults based on protected categories.
223;love it when i get acid reflux because of my;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""The span_text does not contain explicit protected categories or excessive profanity.""
}";0;0;LOW;The span_text does not contain explicit protected categories or excessive profanity.
495;It's no way all these motherfuckers got important jobs with;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the word 'motherfuckers' is a targeted insult and derogatory language, which is considered conflictual.""
}";1;0;HIGH;The presence of the word 'motherfuckers' is a targeted insult and derogatory language, which is considered conflictual.
154;@brianschatz @codykeenan Trying to get through law school so I;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful language or patterns found in the span_text.""
}";0;0;HIGH;No explicit harmful language or patterns found in the span_text.
1317;already do this while you aren't in a relationship stupidass.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insult ('stupidass') which is a form of conflictual language.""
}";1;1;HIGH;The span contains targeted insult ('stupidass') which is a form of conflictual language.
124;Nah its a Snyder movie its dakr and depressing so;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults. However, it does contain a negative opinion about a movie, which is not considered a harmful content.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults. However, it does contain a negative opinion about a movie, which is not considered a harmful content.
866;i'm a pasta whore;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory term ('whore') targeted at a group or category (people with a preference for pasta), which is considered conflictual language.""
}";1;0;HIGH;The span contains a derogatory term ('whore') targeted at a group or category (people with a preference for pasta), which is considered conflictual language.
179;@Twitter @Twitter India @Twitter Safety I got that notif, it;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit profanity, slurs, or targeted insults, but it does contain a mention of a 'notif' which could be related to a notification, and the tone appears to be neutral/informative.""
}";0;0;HIGH;The span_text does not contain any explicit profanity, slurs, or targeted insults, but it does contain a mention of a 'notif' which could be related to a notification, and the tone appears to be neutral/informative.
803;behind us, and all these treasonous fuckwits will emerge unscathed.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult ('treasonous fuckwits') which is an attack based on a protected category (political beliefs), thus warranting a CENSURE_LABEL.""
}";1;1;HIGH;The span contains a targeted insult ('treasonous fuckwits') which is an attack based on a protected category (political beliefs), thus warranting a CENSURE_LABEL.
120;maggots. So I'm glad to find non- maggot friends here.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains derogatory language ('maggots') which is considered conflictual.""
}";1;1;MEDIUM;The span_text contains derogatory language ('maggots') which is considered conflictual.
678;is low @user to the fuking moon 💪💪💪💪💪🔥🚀🚀🚀🚀 100xCoin RocketCoin;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted profanity and excessive use of emojis, which is considered conflictual language.""
}";1;0;HIGH;The span contains targeted profanity and excessive use of emojis, which is considered conflictual language.
1755;dumb brother. Lame asssss fuck not worth the cinturasos que;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted profanity ('fuck'), which is a clear indicator of conflictual language.""
}";1;1;HIGH;The span contains targeted profanity ('fuck'), which is a clear indicator of conflictual language.
68;@khanumarfa People wake up be sensible save urself we do;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted attack on a protected category ('People') and a call to violence ('save urself we do'), which is a form of conflictual language.""
}";1;0;HIGH;The span contains a targeted attack on a protected category ('People') and a call to violence ('save urself we do'), which is a form of conflictual language.
1411;naw nigga this phaggot just maxed a child and y'all;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with a racial slur ('nigga') and a derogatory term ('phaggot') directed at a child, which is a severe form of conflictual language.""
}";1;1;HIGH;The span contains a targeted insult with a racial slur ('nigga') and a derogatory term ('phaggot') directed at a child, which is a severe form of conflictual language.
1478;our lifetime once people like you QUIT LYING. VapingSavesLives SaferNicotine;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a direct attack on a protected category ('people like you') and promotes a controversial and potentially harmful statement ('VapingSavesLives SaferNicotine').""
}";1;1;HIGH;The span_text contains a direct attack on a protected category ('people like you') and promotes a controversial and potentially harmful statement ('VapingSavesLives SaferNicotine').
208;Progesterone, metformin, and a heating pad lol;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains no explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text contains no explicit harmful content, profanity, slurs, or targeted insults.
167;With this stupid, depressing Chelsea game. We will be eliminated;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted insult ('stupid') and derogatory language ('depressing Chelsea game') which implies an attack on a specific group or individual.""
}";1;0;HIGH;The span_text contains targeted insult ('stupid') and derogatory language ('depressing Chelsea game') which implies an attack on a specific group or individual.
95;No, I don't remember when last I was physically tired.;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
1022;trending? Almost as annoying as the grudge holding, whiney-ass crybaby;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult with derogatory language ('whiney-ass crybaby'), which is considered conflictual and harmful.""
}";1;1;HIGH;The span_text contains a targeted insult with derogatory language ('whiney-ass crybaby'), which is considered conflictual and harmful.
132;remember this system is built to favor the mothers. 💯;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a statement that discriminates based on gender, favoring mothers over others.""
}";1;1;HIGH;The span_text contains a statement that discriminates based on gender, favoring mothers over others.
925;of them even though they disliked by most. And PR;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harmful content, excessive profanity, slurs, or targeted insults found in the span_text.""
}";0;1;LOW;No explicit harmful content, excessive profanity, slurs, or targeted insults found in the span_text.
1173;All scumbags and lowlife. The network of pedophiles and queers.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted attacks based on protected categories ('pedophiles' and 'queers'), which is conflictual language.""
}";1;1;HIGH;The span_text contains targeted attacks based on protected categories ('pedophiles' and 'queers'), which is conflictual language.
1786;and then closes them. Absolutely clueless the fucking lot of;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with explicit language ('clueless the fucking lot of')""
}";1;1;HIGH;The span contains a targeted insult with explicit language ('clueless the fucking lot of')
1015;@BorisJohnson Why would you lay a wreath for Polish soldiers;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult towards Boris Johnson, a public figure, by questioning his actions in laying a wreath for Polish soldiers.""
}";1;1;HIGH;The span_text contains a targeted insult towards Boris Johnson, a public figure, by questioning his actions in laying a wreath for Polish soldiers.
1968;this girl is so stupiddddd! 😭;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult towards a person based on their intelligence, which is a form of conflictual language.""
}";1;1;HIGH;The span contains a targeted insult towards a person based on their intelligence, which is a form of conflictual language.
644;I don't want to name any of them. Horrible gobshites.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language ('gobshites'), which is a form of insult.""
}";1;0;HIGH;The span_text contains targeted derogatory language ('gobshites'), which is a form of insult.
833;100k views. Yes. You beautiful bastards ended 2020 with a;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit conflictual language or protected category attacks found in the span_text.""
}";0;0;LOW;No explicit conflictual language or protected category attacks found in the span_text.
668;'Hillbilly Elegy',''''! Jokes aside, her language is gross as fuck.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory term ('Hillbilly Elegy') and profanity ('gross as fuck'), which is considered conflictual language.""
}";1;0;HIGH;The span contains a derogatory term ('Hillbilly Elegy') and profanity ('gross as fuck'), which is considered conflictual language.
1135;reach. These cocksuckers need to be knocked off their pedestal.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with derogatory language ('cocksuckers') and a call to violence ('knocked off their pedestal').""
}";1;1;HIGH;The span contains a targeted insult with derogatory language ('cocksuckers') and a call to violence ('knocked off their pedestal').
282;is this because the eruption? My hometown is kind of;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, profanity, slurs, or targeted insults.
89;the most annoying thing in the world is when you're;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""LOW"",
   ""rationale"": ""No explicit harmful content found in the span_text.""
}";0;0;LOW;No explicit harmful content found in the span_text.
235;rn Bc of the dumbasss fucken ice means I am;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insults ('dumbasss', 'fucken') which are considered conflictual language.""
}";1;0;HIGH;The span contains targeted insults ('dumbasss', 'fucken') which are considered conflictual language.
1058;@user @DevinNunes @SteveScalise @SenHawleyPress You fucking guys having fun today?;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted profanity towards specific individuals, which is an attack based on a protected category (public figure).""
}";1;1;HIGH;The span contains targeted profanity towards specific individuals, which is an attack based on a protected category (public figure).
123;Congratulations to the people who I rooted for in the;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful content found in the span_text.""
}";0;0;HIGH;No explicit harmful content found in the span_text.
568;between your delicious shaved pussy lips and your tight asshole;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains explicit and derogatory language targeting a person's genitalia, which is considered a targeted attack.""
}";1;0;HIGH;The span_text contains explicit and derogatory language targeting a person's genitalia, which is considered a targeted attack.
979;Sky have manipulated false outrage towards the referee for making;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text implies an attack on the referee's integrity, which is a protected category.""
}";1;1;MEDIUM;The span_text implies an attack on the referee's integrity, which is a protected category.
1752;i have to watch timothee shamalamadingdong play before we can;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains no explicit harmful content, profanity, slurs, or targeted insults.""
}";0;1;HIGH;The span_text contains no explicit harmful content, profanity, slurs, or targeted insults.
372;wan na know what these mfkas on my tL r;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted racial slurs ('mfkas') and derogatory language ('tL').""
}";1;0;HIGH;The span contains targeted racial slurs ('mfkas') and derogatory language ('tL').
964;@user @user @TPM Shit, even the look on his face;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult in the form of profanity ('Shit') and a derogatory expression ('look on his face'), which is directed at a specific individual ('@TPM').""
}";1;0;HIGH;The span contains a targeted insult in the form of profanity ('Shit') and a derogatory expression ('look on his face'), which is directed at a specific individual ('@TPM').
310;Grown mufuckas out here wearing designer belts and can't pay;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult towards people who are financially struggling, using the phrase 'Grown mufuckas' which is derogatory and demeaning.""
}";1;0;HIGH;The span contains a targeted insult towards people who are financially struggling, using the phrase 'Grown mufuckas' which is derogatory and demeaning.
1570;jerkoffs posting positive shit about Putin are fucking traitors. Period.;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult ('jerkoffs'), a derogatory statement ('traitors'), and profanity ('fucking'), which indicates conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult ('jerkoffs'), a derogatory statement ('traitors'), and profanity ('fucking'), which indicates conflictual language.
257;semi-new to mcyttwt! if you like benchtrio, nihachu, karl jacobs,;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful content or protected categories mentioned in the span_text.""
}";0;0;HIGH;No explicit harmful content or protected categories mentioned in the span_text.
97;Then, when you have the number above the baseline, how;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text does not contain any explicit harmful content, excessive profanity, slurs, or targeted insults.""
}";0;0;HIGH;The span_text does not contain any explicit harmful content, excessive profanity, slurs, or targeted insults.
1768;My new coworker is too damn angry to be working;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""MEDIUM"",
   ""rationale"": ""The span_text contains a targeted insult ('too damn angry') directed at a coworker, which is a form of conflictual language.""
}";1;1;MEDIUM;The span_text contains a targeted insult ('too damn angry') directed at a coworker, which is a form of conflictual language.
285;Mandatory Vaccines, Anyone who does not make a stand against;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The phrase 'make a stand against' implies opposition to mandatory vaccines, which can be seen as a targeted insult or attack on public health policies.""
}";1;0;HIGH;The phrase 'make a stand against' implies opposition to mandatory vaccines, which can be seen as a targeted insult or attack on public health policies.
1086;you're little, you've been measured and found lacking!! Ooh You;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains targeted derogatory language ('you're little', 'found lacking') and an insult ('Ooh You'), which is considered conflictual and attack-based.""
}";1;1;HIGH;The span_text contains targeted derogatory language ('you're little', 'found lacking') and an insult ('Ooh You'), which is considered conflictual and attack-based.
1075;@dcexaminer @tedcruz He was a bigot racist prick who didn't;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a derogatory term ('bigot racist prick') targeting a protected category, which is considered conflictual language.""
}";1;1;HIGH;The span contains a derogatory term ('bigot racist prick') targeting a protected category, which is considered conflictual language.
1498;try. Stop sucking your daddys titty. Go FCUKING educate yourself,;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a targeted insult with derogatory language towards a family member, and a suggestion to engage in self-education, which is not a mitigating factor in this context.""
}";1;1;HIGH;The span contains a targeted insult with derogatory language towards a family member, and a suggestion to engage in self-education, which is not a mitigating factor in this context.
883;sessions and all the PB fucktards just milled around the;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the slur 'fucktards' is a targeted attack and thus considered conflictual language.""
}";1;0;HIGH;The presence of the slur 'fucktards' is a targeted attack and thus considered conflictual language.
114;LOT lip on that Gourmet pussy, I'd like to suck;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a derogatory term for a female genitalia, which is a form of targeted insult and conflictual language.""
}";1;0;HIGH;The span_text contains a derogatory term for a female genitalia, which is a form of targeted insult and conflictual language.
50;It sucks im crawling deeper into my depression and I;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains self-harm and suicidal ideation ('crawling deeper into my depression'), which is a severe indicator of conflictual language.""
}";1;0;HIGH;The span_text contains self-harm and suicidal ideation ('crawling deeper into my depression'), which is a severe indicator of conflictual language.
1042;@MrAndyNgo the 'toughest' niggas really be the pussiest ones 🤦🏽\u200d♂️;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a racial slur ('niggas'), which is a targeted insult and conflictual language.""
}";1;1;HIGH;The span_text contains a racial slur ('niggas'), which is a targeted insult and conflictual language.
255;fckerberg is removing all references from fakebook to his 6.3;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult with profanity ('fckerberg') and derogatory language ('fakebook'), which is considered conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult with profanity ('fckerberg') and derogatory language ('fakebook'), which is considered conflictual language.
1499;facefucked a belt sander you fat tub of monkey shit;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted derogatory language, including racial slurs and insults, which are explicitly mentioned in the span_text.""
}";1;1;HIGH;The span contains targeted derogatory language, including racial slurs and insults, which are explicitly mentioned in the span_text.
896;Wow your so hot and that dick is pure perfection;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted sexual comment, which is an attack based on protected categories.""
}";1;0;HIGH;The span_text contains a targeted sexual comment, which is an attack based on protected categories.
47;racist ppl out and calling Candace owens a cunt 😬;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted slur and a derogatory term ('cunt') directed at a specific individual ('Candace Owens'), which is an attack based on protected categories.""
}";1;0;HIGH;The span_text contains a targeted slur and a derogatory term ('cunt') directed at a specific individual ('Candace Owens'), which is an attack based on protected categories.
936;headlines when loser Trump is finally called to Hell by;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a derogatory reference to a protected category ('Hell') and a personal attack ('loser') which is a form of targeted insult.""
}";1;1;HIGH;The span_text contains a derogatory reference to a protected category ('Hell') and a personal attack ('loser') which is a form of targeted insult.
779;be referred to as whores and sluts but their male;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains derogatory terms 'whores' and 'sluts' directed at a specific group, which is a targeted insult and conflictual language.""
}";1;0;HIGH;The span_text contains derogatory terms 'whores' and 'sluts' directed at a specific group, which is a targeted insult and conflictual language.
191;up and down, loving the taste of his cock. 'Mmmph.~';"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains explicit sexual content and profanity ('cock'), which is considered harmful and conflictual.""
}";1;0;HIGH;The span_text contains explicit sexual content and profanity ('cock'), which is considered harmful and conflictual.
83;'Sup' he Snapchats me, with 3 videos of him cumming;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains explicit content, including a description of sexual activity, which is considered conflictual language.""
}";1;1;HIGH;The span_text contains explicit content, including a description of sexual activity, which is considered conflictual language.
196;For sure, some of this broccoli's' pretty bitter. I was;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful content, profanity, slurs, or targeted insults found in the span_text.""
}";0;0;HIGH;No explicit harmful content, profanity, slurs, or targeted insults found in the span_text.
1435;@user Raw vegans set the culture back with a lot;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted insult against a specific group ('Raw vegans'), which is considered conflictual language.""
}";1;1;HIGH;The span_text contains a targeted insult against a specific group ('Raw vegans'), which is considered conflictual language.
1055;and the finger points at fatties putting the NHS under;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span_text contains a targeted attack on a protected category ('fatties'), which is considered conflictual language.""
}";1;1;HIGH;The span_text contains a targeted attack on a protected category ('fatties'), which is considered conflictual language.
1207;guy in both pictures both are ugly bald fat bastards;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains targeted insults based on physical appearance, specifically 'ugly', 'bald', and 'fat', which are derogatory and conflictual.""
}";1;1;HIGH;The span contains targeted insults based on physical appearance, specifically 'ugly', 'bald', and 'fat', which are derogatory and conflictual.
429;try to beat the shit out of you and this;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The span contains a threat of physical violence ('beat the shit out of you') which is a targeted attack and considered conflictual language.""
}";1;1;HIGH;The span contains a threat of physical violence ('beat the shit out of you') which is a targeted attack and considered conflictual language.
298;@gmbutts So you can actually do math? Where were these;"{
  ""label"": ""NONE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""No explicit harmful content, no profanity, slurs, or targeted insults found in the span_text.""
}";0;0;HIGH;No explicit harmful content, no profanity, slurs, or targeted insults found in the span_text.
144;anything remotely close to the shit schlatt's done and it's;"{
  ""label"": ""CENSURE_LABEL"",
   ""confidence"": ""HIGH"",
   ""rationale"": ""The presence of the word 'shit' in the span_text indicates a high level of profanity, which is considered conflictual language.""
}";1;0;HIGH;The presence of the word 'shit' in the span_text indicates a high level of profanity, which is considered conflictual language.
